protein,det_rate_train_val,det_rate_test,log2_mean_train_val,log2_sd_train_val,log2_mean_test,log2_sd_test
PKH3,0.9217459254297834,0.907723394701392,18.447817,0.9214478,18.436632,0.92969424
PKP1,0.875753516409913,0.8114054782218231,18.96432,0.79964286,18.85736,0.8452155
PKP2,0.9237553025228846,0.8964975303098338,19.629822,1.3962415,19.7297,1.4878373
PLB1,0.997878990846171,0.9997754827121689,23.422865,0.544747,23.671019,0.6700088
PLB2,0.9428443849073453,0.9705882352941176,21.606325,1.3408995,22.311562,1.3285685
PLB3,0.9427327528466175,0.9485855410866637,20.397335,1.617761,20.480352,1.5507845
PLC1,0.0,0.0,,,,
PLM2,0.033601250279080154,0.05859901212393354,18.803614,1.6204221,17.954903,1.3430169
PLP1,0.6774949765572672,0.6470588235294118,19.249092,0.8408406,19.22018,0.8684805
PLP2,0.9694128153605716,0.9815895823978447,21.008179,0.475357,21.05507,0.4665084
PMA1,1.0,1.0,28.449383,0.518582,28.412498,0.49644938
PMA2,0.7075240008930564,0.8199371351594072,22.867094,1.9048097,22.973137,1.6528735
PMC1,0.9969859343603483,0.9993264481365065,22.591633,0.7216683,22.705687,0.7286987
PMD1,0.7252734985487832,0.8001796138302649,17.880678,0.60747427,17.937727,0.59470564
PMI40,0.9998883679392722,1.0,25.54095,0.47371465,25.582796,0.46366787
PML1,0.20886358562179058,0.1814099685675797,18.032848,0.49274856,18.001898,0.55500156
PML39,0.2603259656173253,0.2427031881454872,18.475668,0.443244,18.47426,0.44521105
PMR1,0.9982138870283546,0.9993264481365065,22.923912,0.3431887,22.99172,0.33953857
PMS1,0.24771154275507926,0.2141894925909295,16.061296,0.98095053,16.069523,0.97612303
PMT1,0.9983255190890824,0.9988774135608441,23.99872,0.5185712,24.102161,0.5361914
PMT2,0.9994418396963608,1.0,24.003769,0.7307635,24.040255,0.73772085
PMT3,0.9729850413038624,0.986304445442299,20.384302,0.76422936,20.36633,0.75888073
PMT4,0.9951998213887029,0.9982038616973506,23.081863,0.4508802,23.194557,0.4225293
PMT5,0.7646796159857111,0.7696452626852268,18.674782,0.98388267,18.664528,0.94411105
PMT6,0.9800178611297164,0.9854063762909744,20.440311,1.0782033,20.493294,1.0694432
PMT7,0.8141326188881447,0.7900763358778626,19.800034,0.9068596,19.649382,0.85475034
PMU1,0.981692342040634,0.9894476874719353,20.909792,0.6202314,20.884075,0.59120697
PNC1,0.9998883679392722,1.0,25.98891,0.7993242,26.183203,0.8932238
PNG1,0.8261888814467515,0.838796587337225,19.71004,1.0263916,19.818214,1.0515628
PNO1,0.9919624916275954,0.9966322406825325,22.47139,1.249927,22.554129,1.1573721
PNP1,0.9985487832105381,0.9991019308486754,22.545765,0.5680198,22.545113,0.57063764
PNS1,0.7518419290020094,0.8520431073192636,20.819345,1.2773697,21.290642,1.4732071
PNT1,0.667113194909578,0.6930848675348001,17.204536,0.7379903,17.164711,0.7133358
POA1,0.4755525787006028,0.3955994611585092,18.855753,0.7174497,18.78434,0.71274686
POB3,0.9988836793927216,0.9991019308486754,23.40077,0.66116846,23.38838,0.67466223
POC4,0.4183969636079482,0.34306241580601704,19.445765,1.5815134,19.444649,1.6200192
POF1,0.9871623130162983,0.9923664122137404,21.053417,0.6400507,20.823952,0.64823776
POG1,0.7441393168117884,0.7979344409519533,18.264137,0.8162549,18.29066,0.94156605
POL1,0.98448314355883,0.9928154467894028,21.487131,0.65568036,21.473202,0.66030353
POL12,0.9834784550122795,0.991692860350247,20.241983,0.62160945,20.22087,0.6683199
POL2,0.8538736325072561,0.8127525819488101,19.621832,1.033744,19.69423,1.0167762
POL3,0.9783433802187989,0.9883251010327795,20.094095,0.5858058,20.078173,0.58343846
POL30,0.9997767358785443,0.9997754827121689,24.381584,0.591152,24.392849,0.61089253
POL31,0.9944183969636079,0.9977548271216884,21.226902,0.45090705,21.153715,0.42529818
POL32,0.5586068318821166,0.48652896273013024,20.237509,0.82707477,20.228296,0.8282902
POL5,0.9937486045992409,0.9979793444095195,21.866663,0.68873125,21.807634,0.67774284
POM152,0.9910694351417727,0.9970812752581949,21.356165,0.6943795,21.346365,0.70360655
POM33,0.9953114534494307,0.9991019308486754,22.549067,1.1290293,22.75287,1.1706052
POM34,0.9862692565304756,0.994611585092052,20.570349,0.40966976,20.609911,0.42528182
POP1,0.9761107390042421,0.9829366861248316,19.599995,0.69429487,19.599674,0.68406093
POP2,0.9898414824737665,0.995958688819039,21.319155,0.44197428,21.380655,0.42054257
POP3,0.2301853092208082,0.1995958688819039,18.040564,1.3868458,18.400497,1.3429382
POP4,0.7208082161196696,0.6751234845083072,18.742496,1.1709936,18.707733,1.1898715
POP5,0.9113641437820942,0.9178266726537944,20.88915,0.8418788,20.875937,0.801903
POP6,0.9351417727171244,0.9191737763807813,19.46198,0.70635265,19.482704,0.681139
POP7,0.18754186202277295,0.14548720251459363,15.962472,1.6719195,15.861043,1.7106131
POP8,0.6192230408573343,0.5287382128423889,19.30715,0.9464293,19.138855,0.7129436
POR1,1.0,1.0,28.198236,0.8667802,28.28203,0.8829595
POR2,0.8923866934583612,0.9405029187247418,20.838324,1.0022135,20.67681,0.89640397
POS5,0.9921857557490511,0.9984283789851819,22.075335,0.77772146,22.099266,0.85093576
POT1,0.8725161866488056,0.8572070049393803,21.378801,1.7532376,21.570911,1.8245848
POX1,0.9497655726724715,0.9488100583744948,20.84491,1.4737867,21.051695,1.6221198
PPA2,0.9532261665550346,0.9829366861248316,21.042425,1.100289,21.36421,0.98606247
PPE1,0.648247376646573,0.6679389312977099,19.030039,0.8662158,19.22149,0.9245339
PPG1,0.6457914713105604,0.6358329591378536,19.21365,0.74820346,19.189022,0.7378298
PPH21,0.9701942397856664,0.9824876515491693,22.656448,0.67166364,22.635143,0.61835015
PPH22,0.9954230855101586,0.9961832061068703,23.116703,0.88257617,23.068047,0.84617066
PPH3,0.8267470417503907,0.7566232599910193,18.384726,1.0497534,18.434214,1.0199689
PPM1,0.9329091315025675,0.9288280197575214,20.085949,0.93286604,20.144566,0.9765622
PPM2,0.9579147131056039,0.9663224068253256,19.04204,0.96502596,19.115776,0.9203134
PPN1,0.9736548336682295,0.9809160305343512,20.4775,1.1127739,20.441845,1.1108797
PPN2,0.41192230408573344,0.24831612034126627,19.037453,1.0006446,18.819141,0.9929349
PPQ1,0.2934806876534941,0.224517287831163,16.439323,0.67918354,16.489225,0.7676719
PPR1,0.034829202947086406,0.025145936237090254,16.75297,0.5844686,16.977571,0.6679175
PPS1,0.44954230855101585,0.3733722496632241,16.754677,0.9695136,16.64811,0.93250924
PPT1,0.989506586291583,0.9964077233947014,21.59059,0.61097336,21.64832,0.64143467
PPT2,0.050792587631167674,0.037269869779973056,14.950284,0.49938226,15.00261,0.44837847
PPX1,0.9968743022996205,0.9975303098338572,22.46152,0.75712496,22.509659,0.7633574
PPZ1,0.9454119223040858,0.9440951953300404,20.953407,1.700091,20.829668,1.6655798
PPZ2,0.20506809555704397,0.2312528064660979,19.2936,1.3123192,19.315645,1.3421082
PRB1,1.0,1.0,26.95606,0.91858786,27.049517,1.0594547
PRC1,0.9991069435141773,1.0,24.190142,0.6876878,24.158958,0.6326268
PRD1,0.9985487832105381,0.9993264481365065,23.879816,1.246958,23.908945,1.2669176
PRE1,0.9981022549676267,0.998652896273013,23.023457,0.5959746,23.056368,0.59889036
PRE10,0.9996651038178165,1.0,23.727224,0.6885979,23.755018,0.70635664
PRE2,0.9998883679392722,1.0,23.914593,0.59552777,23.916618,0.5776271
PRE3,0.9997767358785443,0.9997754827121689,24.296402,0.64334077,24.314568,0.65704525
PRE4,0.9995534717570886,0.9993264481365065,23.364859,0.6525514,23.386633,0.58611727
PRE5,0.9997767358785443,1.0,24.711195,0.6219172,24.785603,0.6227522
PRE6,0.9998883679392722,0.9997754827121689,24.329988,0.54339975,24.359426,0.5573301
PRE7,1.0,1.0,23.948917,0.7596122,23.89869,0.616256
PRE8,0.9986604152712659,1.0,24.795042,0.70040166,24.885225,0.75806457
PRE9,0.9995534717570886,0.9997754827121689,24.39692,0.6151025,24.43042,0.6585197
PRI1,0.98448314355883,0.9937135159407274,21.031597,0.6406903,20.939724,0.63778144
PRI2,0.775954454119223,0.7467444993264482,19.612442,0.6509337,19.656145,0.653131
PRK1,0.9388256307211431,0.9506061966771442,19.42458,0.78317577,19.3886,0.7769749
PRM10,0.048894842598794376,0.08464301751234846,17.541933,0.95214677,17.574123,0.9775336
PRM15,0.9991069435141773,0.9995509654243376,21.28996,0.78067523,21.384024,0.72070324
PRM3,0.014958696137530699,0.014593623709025595,13.291664,1.0027454,13.825093,1.3817445
PRM4,0.7764009823621344,0.877413560844185,18.183567,1.5859927,18.453161,1.7146263
PRM5,0.09544541192230409,0.0976650202065559,15.535284,1.0494789,15.555675,1.1369501
PRM8,0.15639651707970528,0.08307139649753031,19.325634,1.388969,19.412035,1.3919897
PRM9,0.19892833221701273,0.13201616524472384,20.163715,1.2753339,19.93901,1.3005935
PRO1,0.9986604152712659,0.9991019308486754,22.381077,0.5088802,22.365274,0.51156485
PRO2,0.9995534717570886,0.9995509654243376,23.985384,0.44852412,23.987146,0.4475725
PRO3,0.9998883679392722,1.0,24.77313,0.6306109,24.79306,0.62921935
PRP11,0.8431569546773834,0.7581948810058374,19.545189,1.3800943,19.520014,1.3654271
PRP16,0.7856664434025452,0.6659182757072295,17.176746,0.88212365,17.12386,0.8958669
PRP18,0.8235097119892834,0.7588684328693309,17.231085,1.0662918,17.273014,1.108114
PRP19,0.9882786336235767,0.9950606196677144,21.643562,0.68575966,21.639952,0.69214725
PRP2,0.9039964277740568,0.8655141445891333,18.493498,1.0693789,18.431498,0.99873
PRP21,0.7875641884349185,0.7521329142343961,19.32436,0.7891535,19.375946,0.76263106
PRP22,0.49988836793927216,0.4654243376740009,18.056463,0.8183493,18.080536,0.82129514
PRP24,0.6205626255860683,0.5532105972159856,17.398054,0.6883321,17.418743,0.6717428
PRP28,0.8710649698593436,0.8565334530758868,19.654655,1.3549109,19.68442,1.3154677
PRP3,0.6143112301853092,0.5139200718455321,16.42025,0.8302596,16.37535,0.79867923
PRP31,0.2638981915606162,0.21755725190839695,16.602837,1.1873693,16.59732,1.1118549
PRP38,0.3495199821388703,0.33093848226313427,16.934734,0.5936471,16.961475,0.6160078
PRP39,0.5910917615539183,0.5707229456668164,18.748154,0.83309364,18.722952,0.8159898
PRP4,0.8676043759767805,0.887067804220925,19.217436,1.2025261,19.293552,1.1351099
PRP40,0.974771154275508,0.9856308935788056,19.879261,0.64717954,19.893528,0.63808954
PRP42,0.7162313016298281,0.7072294566681635,17.958948,0.6491776,18.016338,0.66346794
PRP43,0.9986604152712659,0.9991019308486754,23.115583,0.5719196,23.11792,0.55886203
PRP45,0.7762893503014066,0.7269869779973058,17.106443,1.1430122,17.028984,1.0917482
PRP46,0.7953784326858674,0.7835653345307588,18.733652,0.66270167,18.745598,0.62813324
PRP5,0.7251618664880554,0.6695105523125281,18.374397,1.8325682,18.34125,1.852184
PRP6,0.7503907122125475,0.7483161203412663,18.03951,0.76935464,18.076433,0.7489317
PRP8,0.9799062290689886,0.9887741356084419,20.66836,0.72675186,20.650305,0.71365577
PRP9,0.9022103148024112,0.8632689717108217,18.695715,1.1071074,18.680155,1.0540618
PRR1,0.8261888814467515,0.8100583744948361,19.068125,1.1672859,19.041922,1.1272453
PRR2,0.0,0.0,,,,
PRS1,0.9996651038178165,0.9993264481365065,24.274408,0.5235843,24.280893,0.4880412
PRS2,0.9951998213887029,0.9982038616973506,22.636547,0.52944666,22.724169,0.5027499
PRS3,0.9998883679392722,1.0,24.020645,0.43963304,24.03894,0.42582494
PRS4,0.9956463496316142,0.997305792546026,24.662592,0.7712015,24.574953,0.78037834
PRS5,0.9995534717570886,1.0,23.529493,0.5098839,23.591116,0.5088247
PRT1,0.9998883679392722,1.0,25.047346,0.6020433,25.081114,0.58627725
PRX1,1.0,1.0,25.885092,0.89176923,25.996378,1.0458182
PRY1,0.03025228845724492,0.03322855859901212,16.524202,1.719667,15.938477,1.6143521
PRY2,0.115874079035499,0.09250112258643915,19.53508,1.4300606,19.193617,1.245767
PRY3,0.19490957803081044,0.12954647507858105,17.947746,1.1030158,17.804335,1.1659393
PSA1,1.0,1.0,26.670546,0.72258794,26.691807,0.6749513
PSD1,0.9982138870283546,0.9977548271216884,22.63791,0.44817403,22.576311,0.433536
PSD2,0.7688100022326412,0.7862595419847328,17.264914,0.897196,17.268463,0.8554681
PSE1,0.999330207635633,0.9997754827121689,22.839832,0.466254,22.830635,0.43491504
PSF1,0.5423085510158517,0.5419847328244275,19.377739,0.65326667,19.411245,0.65839106
PSF2,0.06240232194686314,0.06084418500224517,16.993387,0.72887355,17.099197,0.6812886
PSF3,0.15874079035498995,0.13426133812303548,17.935787,1.2476075,17.921942,1.2858586
PSG1,0.9552355436481358,0.9777727885047148,22.580523,0.76139647,22.688873,0.7566459
PSH1,0.1696807323063184,0.13583295913785362,16.77186,1.4270276,16.615955,1.381909
PSK1,0.985264567983925,0.9941625505163898,21.608637,0.8942766,21.628841,0.91304296
PSK2,0.7555257870060281,0.6960035922766054,18.628082,0.8753951,18.682743,0.869261
PSO2,0.0,0.0,,,,
PSP1,0.9958696137530699,0.998652896273013,26.050749,0.97835696,26.142456,1.0084287
PSP2,0.9934137084170573,0.9979793444095195,22.156725,0.63150334,22.1172,0.68977153
PSR1,0.8607948202723822,0.8075886843286934,18.097742,1.2589203,18.001041,1.2705936
PSR2,0.7901317258316588,0.7323753929052537,18.2338,0.87396985,18.136265,0.8604764
PST1,0.9876088412592097,0.9939380332285586,22.648191,1.1860996,22.64826,1.2057161
PST2,1.0,1.0,26.150686,0.74392605,26.192331,0.6637536
PSY2,0.9408350078142442,0.9180511899416255,19.465616,1.5025425,19.48799,1.4644579
PSY3,0.07925876311676713,0.07476425684777728,16.995264,0.8476134,17.109816,0.7150981
PSY4,0.6981469077919178,0.6650202065559048,19.119488,0.803022,19.135942,0.7637311
PTA1,0.9860459924090199,0.9925909295015716,20.530647,0.7947576,20.498137,0.8095238
PTC1,0.9829202947086403,0.9842837898518186,20.24291,0.71503997,20.153704,0.72343785
PTC2,0.9998883679392722,0.9997754827121689,24.355627,0.66814184,24.339237,0.64487976
PTC3,0.9925206519312346,0.9968567579703638,22.823137,0.78217363,22.81773,0.76953936
PTC4,0.9883902656843045,0.9970812752581949,20.859373,0.8439348,20.841028,0.8244708
PTC5,0.9820272382228176,0.9939380332285586,21.133373,0.5415441,21.027382,0.50566995
PTC6,0.7928108952891271,0.75482712168837,18.714352,1.0888509,18.844782,1.0290112
PTC7,0.9883902656843045,0.9968567579703638,21.709187,0.82302696,21.723242,0.8148554
PTH1,0.4336905559276624,0.3706780422092501,15.850854,1.15436,15.953007,1.179089
PTH2,0.9941951328421522,0.9979793444095195,22.624113,0.5478625,22.620079,0.5495108
PTI1,0.975440946639875,0.9764256847777278,19.852682,0.9204409,19.798157,0.94098467
PTK1,0.2864478678276401,0.28985181859003145,18.4123,0.71776366,18.438885,0.64748615
PTK2,0.9909578030810449,0.997305792546026,21.879686,0.8249329,21.853073,0.8677311
PTM1,0.9922973878097789,0.9984283789851819,22.998667,0.6815456,23.14422,0.6955966
PTP1,0.9811341817369948,0.9941625505163898,20.43364,1.0093116,20.487688,1.0837506
PTP2,0.43636972538513064,0.33161203412662776,17.97816,1.1251243,17.901117,1.1229553
PTP3,0.47622237106496984,0.4791198922317018,20.088186,1.7386199,20.244026,1.6915439
PTR2,0.7638981915606162,0.8619218679838347,20.199924,1.7869674,20.382227,1.7715456
PTR3,0.29258763116767134,0.2615626403233049,16.290277,0.8261003,16.37765,0.82287747
PUB1,0.9998883679392722,0.9997754827121689,25.51736,0.57356775,25.500864,0.56334996
PUF2,0.6754855994641661,0.6778176919622811,18.403433,0.81652653,18.354984,0.81829536
PUF3,0.9722036168787676,0.9858554108666367,20.592346,0.5749294,20.619371,0.6758215
PUF4,0.9892833221701273,0.9932644813650651,22.927279,1.2622544,22.930035,1.2776129
PUF6,0.9986604152712659,0.9988774135608441,23.517569,0.5828309,23.500595,0.6036019
PUN1,0.6709086849743247,0.7013920071845532,20.158703,1.0053064,20.03755,1.0367488
PUP1,0.9996651038178165,1.0,23.424793,0.3830673,23.532381,0.40660185
PUP2,1.0,1.0,24.975676,0.623047,25.042429,0.6366182
PUP3,0.9960928778745256,0.9991019308486754,22.712996,0.40537113,22.753628,0.4345273
PUS1,0.97052913596785,0.9757521329142343,21.055023,0.76282376,20.915133,0.8531487
PUS2,0.24693011832998438,0.24068253255500674,18.484846,0.76999366,18.61792,0.77168626
PUS4,0.9806876534940835,0.988998652896273,21.344868,1.0827496,21.295963,1.1117623
PUS5,0.031591873185979016,0.03929052537045352,16.368547,0.5167162,16.559872,0.53101104
PUS6,0.5463273052020541,0.5570273911091154,16.519436,0.87024313,16.646046,0.88563824
PUS7,0.9945300290243357,0.9968567579703638,22.28926,0.6648125,22.29067,0.62344146
PUS9,0.8059834784550123,0.7352941176470589,17.474714,0.7384952,17.538952,0.73655707
PUT1,0.7832105380665327,0.7530309833857207,21.122967,1.4108435,21.191692,1.2745298
PUT2,0.9986604152712659,0.9993264481365065,23.693604,0.86375046,23.725838,0.959435
PUT3,0.45880776959142666,0.4164795689268074,17.523546,0.6480112,17.537025,0.57098
PUT4,0.2849966510381782,0.3762909744050292,20.883747,1.3047754,21.664007,1.3978536
PWP1,0.9970975664210762,0.9979793444095195,23.247786,0.7202823,23.219614,0.70456254
PWP2,0.9960928778745256,0.9975303098338572,22.07412,0.64227575,22.07719,0.6299433
PXA1,0.323732976110739,0.36124831612034125,18.313898,0.7088693,18.61486,0.8148334
PXA2,0.3629158294262112,0.42680736416704085,18.366055,0.967792,18.8,1.0677906
PXL1,0.6744809109176155,0.6834306241580602,17.835352,0.52018374,18.060215,0.62221515
PXP1,0.9609287787452556,0.9748540637629097,20.78066,0.88829315,20.875078,0.9456778
PXP2,0.9826970305871846,0.9921418949259093,20.717955,0.43260852,20.73297,0.43931413
PXR1,0.9863808885912034,0.9943870678042209,21.184372,1.093661,21.259422,1.1138828
PYC1,0.9998883679392722,0.9997754827121689,24.687275,0.9357676,24.67111,0.91558605
PYC2,0.9998883679392722,1.0,25.430117,0.49949917,25.442417,0.4783035
PYK2,0.8970752400089306,0.9431971261787158,21.973541,0.8433472,22.122066,0.70532113
PYP1,0.9933020763563295,0.997305792546026,23.670712,0.65845037,23.733023,0.6135931
PZF1,0.06977003795490065,0.04333183655141446,18.135035,0.48878124,18.15997,0.5384195
Q0255,0.0,0.0,,,,
QCR10,0.38088859120339363,0.40345756623259993,22.946522,1.8973222,22.81146,1.9657873
QCR2,1.0,1.0,25.856539,0.72922015,25.962746,0.75703734
QCR6,0.8978566644340255,0.9326448136506511,20.116474,1.3633103,20.08951,1.284521
QCR7,0.9995534717570886,1.0,24.594105,0.7153299,24.76369,0.7217467
QCR8,0.9984371511498102,0.9993264481365065,24.626995,0.69332945,24.76652,0.74573463
QCR9,0.339919624916276,0.3634934889986529,23.087831,0.98227006,23.38714,1.1677895
QDR1,0.0,0.0,,,,
QDR2,0.18921634293369055,0.13268971710821734,19.933304,1.2227167,19.394249,1.3504621
QDR3,0.06776066086179951,0.04580152671755725,15.463556,0.8675303,15.399362,0.8706259
QNS1,0.9991069435141773,0.9995509654243376,22.990797,0.6946835,22.98718,0.7094935
QRI1,0.996539406117437,0.9982038616973506,22.71633,0.5767362,22.7116,0.5536301
QRI7,0.6059388256307211,0.5817242927705434,18.235792,1.1603352,18.366213,1.0572776
RAD1,0.8170350524670685,0.785136955545577,18.121794,1.4479816,18.162037,1.3439325
RAD10,0.533712882339808,0.546699595868882,19.018372,0.7358178,19.08189,0.6731701
RAD14,0.4669569100245591,0.5213291423439604,18.675768,1.1993555,18.814938,1.3486394
RAD16,0.600468854655057,0.5383924562191289,17.253986,0.7652595,17.263636,0.7535915
RAD17,0.09265461040410806,0.10642119443197126,17.66473,1.5853803,17.86438,1.7430413
RAD18,0.791471310560393,0.8134261338123036,18.6859,1.0798943,18.621048,1.0797249
RAD2,0.5262335342710427,0.5556802873821284,16.269825,0.8542494,16.286646,0.8335019
RAD23,0.9966510381781648,0.9988774135608441,23.126566,0.44846594,23.267189,0.45623302
RAD24,0.15461040410805985,0.12887292321508756,16.313812,0.84389895,16.270416,0.82230276
RAD26,0.7444742129939719,0.7213740458015268,17.419575,1.1844647,17.451443,1.1124653
RAD27,0.9845947756195579,0.9941625505163898,21.511166,0.7783532,21.49248,0.8035008
RAD28,0.047666889930788124,0.046250561293219576,14.523246,0.76143235,14.582252,0.91144395
RAD3,0.9833668229515516,0.9831612034126628,19.765598,0.38268498,19.79866,0.39293727
RAD30,0.5900870730073677,0.4732824427480916,15.858923,0.7881966,15.820448,0.78156084
